601.1408559690334,264.86476883119104,354.1203981524292,1.9099506121410703,184.01408464029836,393.9736599983757
    280.47204844361715,218.7231335903771,251.81765111650208,7.894647110219203,586.7842629152724,438.0859430738747
    110.11432028954549,207.48534759906994,731.4999687334094,128.6172877609082,65.91355743682031,287.97470469131025
    264.8732342817136,183.87718204370424,689.0072360151378,564.2270862765321,195.96248965411655,1.0411929345822668
    792.8962401043403,1.596896168102524,70.4557204178126,227.70383408187848,195.98315731568735,126.45302649969722
    28.441509471694072,506.38484538882267,907.67766381253,261.3283050444749,119.86449432083096,104.0681763527307
    430.07176681559315,188.87121137245532,311.5733462490907,116.05303172392817,43.53811008978212,593.7062698922754
    244.73414761946026,552.5312233878086,127.68518768538634,270.23799869845107,281.44546664402,265.92146227672174
    242.59518433395866,443.8795921968818,4.120030362770716,135.81301336270528,190.2810212828164,68.93294018799841
    75.48737079979604,121.57937074272157,34.501024610039686,402.8776947364064,22.98282912633652,333.26369187550614
    876.7553745122863,210.9802217864367,830.4905626344051,178.75757820186385,666.256118764799,220.73551017661305
    440.692227637093,10.574858525546055,115.86460717371419,328.1406318143122,394.0119712297244,35.49181811864
    277.5606825130856,645.9574300172721,201.05622784881388,159.71107082909506,133.65224969450952,195.40126651516027
    255.68347439248265,105.21438985777007,357.18423690732095,83.4942534772861,24.553622322758706,354.42031325387006
    778.6581619234545,323.480404052125,612.4914907334763,179.50070815432025,293.0301079091226,249.74460490433825
    384.32202986020593,147.84918272321022,858.6916947260667,9.017952798214019,0.3034339159706212,596.0839248779486
    141.19682299613515,8.132882329404273,35.01259240803112,34.29726842994768,179.5595924107041,173.70512252988212
    135.8774949404465,559.0856603251251,732.1468397946878,700.8928747607139,113.7004619669311,235.53841972865402
    114.32392866126722,157.34653320804003,95.93309665125037,89.07874985487882,13.961287621202747,201.12980481157527
    132.0074649178659,21.969488540019505,103.52630808926456,206.2941378981771,468.8344114102396,9.349169874905852
    84.59893221882494,553.882883746203,196.31469179982565,287.0858669077653,337.718376693648,699.6937576027566
    206.7492165868193,199.98742703339042,130.37383467523173,27.66221537430837,101.85386010301396,258.77917379932416
    123.20430923904004,242.86905305485766,4.624751982000248,208.97659605630326,199.18856590068035,419.80694563038685
    22.145854394059008,469.78459198021585,50.281143101732596,540.6221612877002,545.747172743737,111.74385946285004
    23.32544926929632,181.71840539897582,652.2330502308454,821.4162863711379,469.22062163499015,169.41450022827587
    297.3225352529596,222.34767349848482,149.48490971541543,461.74128737276845,10.578230072593946,475.67710231346814
    40.42979130363443,70.4741732442671,43.29785839307095,102.7843473193636,522.021167300197,356.76512360055216
    1,sdfasd,asdl,2323,354.98223263824906
    152.21797005088425,126.53258916607761,168.30455714903846,37.783780594178324,106.80955278149717,83.05667132588135
    7.572339814634674,59.59911056530441,666.1464465429614,194.6180623565159,58.313882492709894,550.6914799233397
    9.796501434447205,165.9888646848991,99.1822122846845,278.1157334568643,234.43088671265966,353.52421758663775
    164.12838805800658,606.9734170385327,81.42437430835507,212.36617585315392,402.33060440460287,758.3239657594896
    280.4000511146297,315.78526575875253,95.90908540655916,56.599697106058365,276.0200716224478,456.6668352025806
    62.33087589594061,275.1981469140657,212.05870604603282,74.69120948600397,430.97620272350827,521.6311965296183
    286.50191046265826,625.4328748117582,313.0439035751388,500.7360874058565,491.23969378245874,69.47282304023787
    5.433763553736222,244.40715705528225,223.64852168959288,368.72857969356767,316.7548138361422,505.82490485847586
    539.5180972646373,21.368705037293196,125.90784150997528,252.77819256189426,584.3043342306104,252.13647936245937
    416.6790522775921,55.51498633698583,120.87719293266542,286.5150970043322,28.39592825956585,429.7233368928458
    146.53799500464706,14.576065422847417,34.564010528700884,203.09069437181984,108.17272732261165,192.75683973188046
    71.99001628203564,71.11919230761845,149.4470171889304,278.34691320537917,307.16686659286415,176.82232600036156
    292.4428437014389,98.22395534467121,564.0462278487048,146.93574306489154,836.1493729836133,2.3275804932493243
    149.0765329891227,471.2171137299585,735.241025147991,284.3444066130419,29.728278997700375,280.72791066667025
    824.3375412166992,564.7498370113175,541.1060370886423,40.764535515410195,114.24524869000163,449.4010422648148
    320.6558483060588,100.24353021090974,123.64749588639242,209.26235984203407,489.8189023531172,24.37163170070729
    337.3167716243571,742.1812291879692,22.437699126764578,392.1438920858482,206.93939002185266,19.439786595909663
    156.39912271272362,289.62581207060595,485.3830580620685,187.06382780837197,113.927240933676,44.74283526595351
    5.928958618853567,58.571138009784356,225.99969474728948,19.39500884136167,448.64976350800004,300.02993714569027
