count,Time,tear_value[0],tear_value[1],tear_value[2],tear_value[3],tear_value[4],tear_value[5],ForceInput_x_T[0],ForceInput_x_T[1],ForceInput_x_T[2],ForceInput_x_T[3],ForceInput_x_T[4],ForceInput_x_T[5]
1738157758.6759875,1,-1564088.96655,1744269.6664800001,776819.2937999999,607388.6322900001,-931262.3066999998,-711476.337
1738157759.1763835,2,-1564192.6791,1744385.32656,776870.8035999999,607428.9073799999,-931324.0573999999,-711523.514
1738157759.6763763,3,-1564296.3916500001,1744500.9866400003,776922.3133999999,607469.1824699999,-931385.8080999998,-711570.6909999999
1738157760.176562,4,-1564400.1042,1744616.64672,776973.8231999999,607509.45756,-931447.5588,-711617.868
1738157760.6764169,5,-1564503.81675,1744732.3068000001,777025.3329999999,607549.7326499999,-931509.3094999999,-711665.045
1738157761.1764936,6,-1564607.5293,1744847.9668800002,777076.8427999999,607590.00774,-931571.0602,-711712.222
1738157761.6763976,7,-1564711.24185,1744963.62696,777128.3525999999,607630.28283,-931632.8108999999,-711759.399
1738157762.176173,8,-1564814.9544000002,1745079.2870400003,777179.8623999999,607670.55792,-931694.5615999999,-711806.5759999999
1738157762.676465,9,-1564918.6669500002,1745194.9471200001,777231.3721999999,607710.8330100001,-931756.3122999999,-711853.753
1738157763.176458,10,-1565022.3795,1745310.6072,777282.882,607751.1081000001,-931818.0630000001,-711900.9299999999
1738157763.6763682,11,-1565126.09205,1745426.2672800003,777334.3918,607791.38319,-931879.8136999998,-711948.1070000001
1738157764.176556,12,-1565229.8046000001,1745541.92736,777385.9015999999,607831.65828,-931941.5643999998,-711995.284
1738157764.6763217,13,-1565333.51715,1745657.5874400001,777437.4113999999,607871.93337,-932003.3151,-712042.4609999999
1738157765.1762393,14,-1565437.2297,1745773.2475200002,777488.9211999999,607912.2084599999,-932065.0657999999,-712089.638
1738157765.6763492,15,-1565540.9422500003,1745888.9076000003,777540.431,607952.4835500001,-932126.8164999998,-712136.815
1738157766.1765437,16,-1565644.6548,1746004.56768,777591.9407999999,607992.75864,-932188.5671999999,-712183.992
1738157766.6765857,17,-1565748.3673500002,1746120.2277600002,777643.4505999999,608033.03373,-932250.3178999999,-712231.169
1738157767.676527,18,-1565955.79245,1746351.5479200003,777746.4702000001,608113.5839100002,-932373.8192999999,-712325.523
1738157768.1765964,19,-1566059.5050000001,1746467.208,777797.9799999999,608153.859,-932435.5699999998,-712372.7
1738157768.6765332,20,-1566163.21755,1746582.8680800002,777849.4897999999,608194.13409,-932497.3206999998,-712419.8770000001
1738157769.1765568,21,-1566266.9301,1746698.5281600002,777900.9995999999,608234.4091800001,-932559.0714,-712467.054
1738157769.676569,22,-1566370.64265,1746814.18824,777952.5093999999,608274.68427,-932620.8220999998,-712514.2309999999
1738157770.1764026,23,-1566474.3551999999,1746929.8483200003,778004.0192,608314.9593599999,-932682.5727999998,-712561.408
1738157770.6765926,24,-1566578.0677500002,1747045.5084000002,778055.5289999999,608355.23445,-932744.3234999999,-712608.585
1738157771.1765375,25,-1566681.7803,1747161.16848,778107.0387999999,608395.50954,-932806.0741999999,-712655.762
1738157771.6765988,26,-1566785.49285,1747276.8285600003,778158.5485999999,608435.7846300001,-932867.8248999998,-712702.939
1738157772.176651,27,-1566889.2054,1747392.48864,778210.0583999999,608476.0597200001,-932929.5756,-712750.1159999999
1738157772.676594,28,-1566992.9179500001,1747508.1487200004,778261.5681999999,608516.3348100001,-932991.3262999998,-712797.2930000001
1738157773.1766806,29,-1567096.6305,1747623.8088000002,778313.0779999999,608556.6098999999,-933053.0769999998,-712844.47
1738157773.6766744,30,-1567200.34305,1747739.46888,778364.5877999999,608596.8849900002,-933114.8276999999,-712891.6470000001
1738157774.176509,31,-1567304.0556000003,1747855.1289600004,778416.0975999999,608637.1600800001,-933176.5783999998,-712938.824
1738157774.676587,32,-1567407.76815,1747970.7890400002,778467.6073999999,608677.43517,-933238.3290999999,-712986.0009999999
1738157775.1764948,33,-1567511.4807000002,1748086.44912,778519.1171999999,608717.71026,-933300.0798,-713033.1780000001
1738157775.6767018,34,-1567615.1932500002,1748202.1092000003,778570.627,608757.98535,-933361.8304999998,-713080.355
1738157776.1766243,35,-1567718.9058,1748317.7692800001,778622.1367999999,608798.2604400001,-933423.5811999999,-713127.532
1738157776.6766949,36,-1567822.6183500001,1748433.42936,778673.6465999999,608838.5355299999,-933485.3319,-713174.709
1738157777.1765358,37,-1567926.3309,1748549.0894400002,778725.1563999999,608878.8106200001,-933547.0825999998,-713221.8859999999
1738157777.6764655,38,-1568030.04345,1748664.74952,778776.6662,608919.08571,-933608.8332999999,-713269.063
1738157778.1766837,39,-1568133.756,1748780.4096000001,778828.176,608959.3608000001,-933670.5839999999,-713316.24
1738157778.676631,40,-1568237.4685499999,1748896.0696800002,778879.6857999999,608999.63589,-933732.3346999998,-713363.417
1738157779.1764634,41,-1568341.1811000002,1749011.72976,778931.1955999999,609039.9109799999,-933794.0854,-713410.594
1738157779.676737,42,-1568444.8936500002,1749127.38984,778982.7054,609080.1860699999,-933855.8360999998,-713457.771
1738157780.1767228,43,-1568548.6062,1749243.0499200001,779034.2152,609120.4611600001,-933917.5867999999,-713504.948
1738157780.676785,44,-1568652.31875,1749358.7100000002,779085.7249999999,609160.7362500001,-933979.3374999999,-713552.125
1738157781.1767435,45,-1568756.0313000001,1749474.37008,779137.2347999999,609201.0113399999,-934041.0882,-713599.302
1738157782.1770144,46,-1568963.4564,1749705.6902400001,779240.2544,609281.56152,-934164.5896,-713693.6560000001
1738157783.176763,47,-1569170.8815000001,1749937.0104,779343.2739999997,609362.1117,-934288.0909999998,-713788.01
1738157783.67689,48,-1569274.59405,1750052.67048,779394.7837999999,609402.3867899999,-934349.8417,-713835.187
1738157784.1768365,49,-1569378.3066000002,1750168.3305600001,779446.2935999997,609442.6618800001,-934411.5923999998,-713882.3640000001
1738157784.676723,50,-1569482.01915,1750283.99064,779497.8034,609482.93697,-934473.3430999999,-713929.5410000001
