count,Time,tear_value[0],tear_value[1],tear_value[2],tear_value[3],tear_value[4],tear_value[5],ForceInput_x_T[0],ForceInput_x_T[1],ForceInput_x_T[2],ForceInput_x_T[3],ForceInput_x_T[4],ForceInput_x_T[5]
1738157959.1801193,1,-1605677.6991,1790649.35856,797474.7235999999,623538.94338,-956024.3373999998,-730394.314
1738157960.1802118,2,-1605885.1242000002,1790880.6787200002,797577.7431999999,623619.49356,-956147.8387999998,-730488.6680000001
1738157960.6800406,3,-1605988.83675,1790996.3388,797629.2529999999,623659.76865,-956209.5895,-730535.845
1738157961.1801913,4,-1606092.5493,1791111.99888,797680.7627999999,623700.0437400001,-956271.3401999999,-730583.022
1738157961.680028,5,-1606196.2618500001,1791227.6589600001,797732.2725999999,623740.3188300001,-956333.0908999998,-730630.1989999999
1738157962.17998,6,-1606299.9744,1791343.3190400002,797783.7823999998,623780.59392,-956394.8415999999,-730677.376
1738157962.6801078,7,-1606403.68695,1791458.97912,797835.2921999998,623820.8690100001,-956456.5922999999,-730724.5530000001
1738157963.180415,8,-51.856275000000004,57.830040000000004,25.754899999999996,20.137545,-30.875349999999997,-23.5885
1738157963.6802466,9,-155.56882500000003,173.49012,77.26469999999998,60.412634999999995,-92.62604999999999,-70.7655
1738157964.1801975,10,-259.281375,289.15020000000004,128.7745,100.687725,-154.37674999999996,-117.94249999999998
1738157964.6801786,11,-362.99392500000005,404.81028000000003,180.28429999999997,140.962815,-216.12744999999995,-165.11950000000002
1738157965.1801214,12,-466.706475,520.47036,231.79409999999993,181.23790499999998,-277.8781499999999,-212.29649999999998
1738157965.6802607,13,-570.419025,636.1304400000001,283.30389999999994,221.51299500000005,-339.62884999999994,-259.47349999999994
1738157966.1802301,14,-674.131575,751.79052,334.8136999999999,261.78808499999997,-401.37955,-306.65049999999997
1738157966.6805284,15,-51.856275000000004,57.830040000000004,25.754899999999996,20.137545,-30.875349999999997,-23.5885
1738157967.1803744,16,-155.56882500000003,173.49012,77.26469999999998,60.412634999999995,-92.62604999999999,-70.7655
1738157967.6800992,17,-259.281375,289.15020000000004,128.7745,100.687725,-154.37674999999996,-117.94249999999998
1738157968.1800506,18,-362.99392500000005,404.81028000000003,180.28429999999997,140.962815,-216.12744999999995,-165.11950000000002
1738157969.1802192,19,-570.419025,636.1304400000001,283.30389999999994,221.51299500000005,-339.62884999999994,-259.47349999999994
1738157970.1800053,20,-777.844125,867.4506000000001,386.32349999999997,302.063175,-463.13025,-353.8275
1738157970.6802108,21,-881.556675,983.1106800000002,437.83329999999995,342.338265,-524.8809499999999,-401.0045
1738157971.180316,22,-985.269225,1098.77076,489.34309999999994,382.613355,-586.6316499999998,-448.18149999999997
1738157971.6802773,23,-1088.981775,1214.4308400000002,540.8528999999999,422.888445,-648.3823499999997,-495.35849999999994
1738157972.1804416,24,-1192.6943250000002,1330.09092,592.3626999999998,463.163535,-710.13305,-542.5355
1738157972.6801877,25,-1296.4068750000001,1445.7510000000002,643.8724999999998,503.4386249999999,-771.8837499999998,-589.7125000000001
1738157973.1802914,26,-1400.119425,1561.41108,695.3822999999999,543.713715,-833.63445,-636.8895
1738157973.680323,27,-1503.831975,1677.0711600000002,746.8920999999998,583.9888050000002,-895.38515,-684.0664999999999
1738157974.1800566,28,-1607.544525,1792.73124,798.4018999999997,624.2638949999999,-957.1358499999999,-731.2435
1738157974.6804175,29,-1711.2570750000002,1908.3913200000002,849.9116999999999,664.5389850000001,-1018.8865499999999,-778.4205
1738157975.1802218,30,-1814.9696250000002,2024.0514000000003,901.4214999999997,704.8140749999999,-1080.63725,-825.5975
