count,Time,tear_value[0],tear_value[1],tear_value[2],tear_value[3],tear_value[4],tear_value[5],ForceInput_x_T[0],ForceInput_x_T[1],ForceInput_x_T[2],ForceInput_x_T[3],ForceInput_x_T[4],ForceInput_x_T[5]
1738157715.6755116,1,-1555169.6872500002,1734322.8996000001,772389.4509999999,603924.9745500002,-925951.7464999999,-707419.115
1738157716.1754887,2,-1555273.3998,1734438.5596800002,772440.9607999999,603965.2496399999,-926013.4971999998,-707466.292
1738157716.675634,3,-1555377.11235,1734554.2197600002,772492.4705999999,604005.5247300002,-926075.2479,-707513.4689999999
1738157717.175671,4,-1555480.8249000001,1734669.87984,772543.9804,604045.79982,-926136.9985999998,-707560.6460000001
1738157717.6758614,5,-1555584.53745,1734785.5399200004,772595.4902,604086.0749100002,-926198.7492999999,-707607.8230000001
1738157718.1756299,6,-1555688.25,1734901.2000000002,772646.9999999999,604126.3500000001,-926260.4999999999,-707655.0
1738157718.6756144,7,-1555791.96255,1735016.86008,772698.5097999999,604166.6250899999,-926322.2507,-707702.1770000001
1738157719.175542,8,-1555895.6751,1735132.5201600003,772750.0195999998,604206.90018,-926384.0014,-707749.354
1738157720.1757052,9,-1556103.1002000002,1735363.84032,772853.0392,604287.4503599999,-926507.5027999999,-707843.7080000001
1738157720.6756272,10,-1556206.81275,1735479.5004000003,772904.5489999998,604327.7254499999,-926569.2534999999,-707890.885
1738157721.1753945,11,-1556310.5253,1735595.16048,772956.0587999999,604368.0005399999,-926631.0042,-707938.0619999999
1738157721.6755562,12,-1556414.2378500002,1735710.8205600001,773007.5685999998,604408.27563,-926692.7548999999,-707985.2390000001
1738157722.6757748,13,-1556621.66295,1735942.14072,773110.5881999999,604488.8258100001,-926816.2562999999,-708079.5930000001
1738157723.1757476,14,-1556725.3755,1736057.8007999999,773162.0979999999,604529.1009,-926878.0070000001,-708126.77
1738157723.6757705,15,-1556829.08805,1736173.4608800001,773213.6077999999,604569.3759900001,-926939.7576999998,-708173.947
1738157724.1758556,16,-1556932.8006000002,1736289.1209600002,773265.1175999999,604609.65108,-927001.5083999999,-708221.1240000001
1738157724.6758547,17,-1557036.51315,1736404.7810400003,773316.6273999999,604649.9261699999,-927063.2591,-708268.3010000001
1738157725.1758342,18,-1557140.2257,1736520.44112,773368.1371999998,604690.2012599999,-927125.0097999999,-708315.4780000001
1738157725.6758256,19,-1557243.9382500001,1736636.1012000002,773419.6469999999,604730.47635,-927186.7604999999,-708362.655
1738157726.675978,20,-1557451.36335,1736867.42136,773522.6666,604811.02653,-927310.2618999999,-708457.0090000001
1738157727.1758535,21,-1557555.0759,1736983.08144,773574.1763999998,604851.30162,-927372.0125999999,-708504.1860000001
1738157727.675753,22,-1557658.78845,1737098.7415200002,773625.6862,604891.57671,-927433.7633,-708551.3629999999
1738157728.1758442,23,-1557762.5010000002,1737214.4016,773677.1959999999,604931.8518000002,-927495.5139999999,-708598.5399999999
1738157728.675962,24,-1557866.2135500002,1737330.06168,773728.7057999999,604972.1268900001,-927557.2646999999,-708645.717
1738157729.175747,25,-1557969.9261,1737445.72176,773780.2155999999,605012.4019799998,-927619.0154,-708692.8939999999
1738157729.6757414,26,-1558073.63865,1737561.3818400004,773831.7253999999,605052.6770700001,-927680.7660999998,-708740.071
1738157730.1758661,27,-1558177.3512000002,1737677.0419200002,773883.2351999999,605092.95216,-927742.5167999999,-708787.2479999999
1738157730.6759815,28,-1558281.06375,1737792.702,773934.7449999999,605133.22725,-927804.2674999998,-708834.425
1738157731.1758912,29,-1558384.7763,1737908.36208,773986.2547999998,605173.50234,-927866.0181999999,-708881.602
1738157731.6761,30,-1558488.48885,1738024.0221600002,774037.7646,605213.7774300001,-927927.7688999998,-708928.779
1738157732.1756718,31,-1558592.2014000001,1738139.68224,774089.2743999999,605254.05252,-927989.5196,-708975.9559999999
1738157732.6757793,32,-1558695.9139500002,1738255.3423200003,774140.7841999999,605294.3276100002,-928051.2702999999,-709023.1329999999
1738157733.175827,33,-1558799.6265,1738371.0024,774192.2939999999,605334.6027,-928113.021,-709070.3099999999
1738157733.6758378,34,-1558903.33905,1738486.66248,774243.8037999999,605374.8777899999,-928174.7716999999,-709117.487
1738157734.1760364,35,-1559007.0516000001,1738602.3225600002,774295.3135999999,605415.1528800002,-928236.5223999998,-709164.6639999999
1738157734.675979,36,-1559110.76415,1738717.98264,774346.8233999999,605455.42797,-928298.2730999999,-709211.8409999999
1738157735.1759667,37,-1559214.4767,1738833.64272,774398.3331999998,605495.7030599997,-928360.0238,-709259.0179999999
1738157735.6759877,38,-1559318.1892500003,1738949.3028000002,774449.8429999999,605535.9781500001,-928421.7744999998,-709306.195
1738157736.175922,39,-1559421.9017999999,1739064.96288,774501.3527999998,605576.2532399999,-928483.5251999999,-709353.372
1738157737.1759105,40,-1559629.3269000002,1739296.2830400001,774604.3723999999,605656.8034199999,-928607.0265999999,-709447.7259999999
