count,Time,tear_value[0],tear_value[1],tear_value[2],tear_value[3],tear_value[4],tear_value[5],ForceInput_x_T[0],ForceInput_x_T[1],ForceInput_x_T[2],ForceInput_x_T[3],ForceInput_x_T[4],ForceInput_x_T[5]
1738655001.2739277,1,-100808.59860000001,112421.59776,50067.5256,39147.38748,-60021.6804,-45856.043999999994
1738655001.7738476,2,-100912.31115000001,112537.25784,50119.03539999999,39187.66257000001,-60083.43109999999,-45903.221
1738655002.2738197,3,-101016.0237,112652.91792,50170.54519999999,39227.937659999996,-60145.18179999999,-45950.398
1738655002.7735832,4,-101119.73625000002,112768.57800000001,50222.05499999999,39268.21275,-60206.93249999999,-45997.575
1738655003.2739992,5,-101223.4488,112884.23808000001,50273.56479999999,39308.48784,-60268.683199999985,-46044.75199999999
1738655003.7739599,6,-101327.16135000001,112999.89816000001,50325.07459999999,39348.76293,-60330.433899999996,-46091.929000000004
1738655004.274016,7,-101430.8739,113115.55824000001,50376.5844,39389.03802,-60392.184599999986,-46139.106
1738655004.7738397,8,-101534.58645,113231.21832000001,50428.09419999999,39429.31311000001,-60453.93529999999,-46186.28300000001
1738655005.2741692,9,-101638.29900000001,113346.87840000002,50479.60399999999,39469.588200000006,-60515.685999999994,-46233.46
1738655005.7741477,10,-101742.01155,113462.53848000002,50531.1138,39509.86329000001,-60577.436699999984,-46280.636999999995
1738655006.2742207,11,-101845.7241,113578.19856000002,50582.6236,39550.13838,-60639.187399999995,-46327.814
1738655006.7743075,12,-101949.43665,113693.85864000002,50634.13339999999,39590.413470000014,-60700.93809999999,-46374.990999999995
1738655007.273978,13,-102053.1492,113809.51872000002,50685.6432,39630.688559999995,-60762.68879999999,-46422.168
1738655007.7743442,14,-102156.86175,113925.1788,50737.152999999984,39670.96365,-60824.4395,-46469.345
1738655008.7744958,15,-102364.28685,114156.49896,50840.17259999998,39751.513829999996,-60947.940899999994,-46563.699
1738655009.7742112,16,-102571.71195000001,114387.81912,50943.19219999999,39832.06401,-61071.442299999995,-46658.053
1738655010.2741182,17,-102675.42450000001,114503.4792,50994.70199999999,39872.339100000005,-61133.193,-46705.229999999996
1738655010.774024,18,-102779.13705,114619.13928,51046.21179999999,39912.61419,-61194.943699999996,-46752.407
1738655011.2739651,19,-102882.8496,114734.79936,51097.72159999998,39952.889279999996,-61256.69439999999,-46799.584
1738655011.774104,20,-102986.56215,114850.45944,51149.23139999999,39993.164370000006,-61318.4451,-46846.761
1738655012.2742186,21,-103090.27470000001,114966.11952000001,51200.74119999999,40033.439459999994,-61380.195799999994,-46893.938
1738655013.274247,22,-103297.6998,115197.43968000001,51303.76079999999,40113.98964,-61503.697199999995,-46988.292
1738655013.774237,23,-103401.41235,115313.09976000001,51355.27059999999,40154.26473,-61565.44789999999,-47035.469
1738655014.2742937,24,-103505.1249,115428.75984000001,51406.78039999999,40194.53982,-61627.198599999996,-47082.64599999999
