count,Time,tear_value[0],tear_value[1],tear_value[2],tear_value[3],tear_value[4],tear_value[5],ForceInput_x_T[0],ForceInput_x_T[1],ForceInput_x_T[2],ForceInput_x_T[3],ForceInput_x_T[4],ForceInput_x_T[5]
1738157942.679575,1,-1602255.1849500001,1786832.5759200002,795774.9001999998,622209.86541,-953986.5643,-728837.473
1738157943.1795952,2,-1602358.8975000002,1786948.236,795826.4099999999,622250.1405000001,-954048.3149999998,-728884.6499999999
1738157943.6797934,3,-1602462.61005,1787063.8960800003,795877.9197999999,622290.41559,-954110.0656999997,-728931.8269999998
1738157944.1798608,4,-1602566.3226,1787179.5561600002,795929.4295999999,622330.6906799999,-954171.8163999999,-728979.004
1738157944.6798005,5,-1602670.0351500001,1787295.21624,795980.9393999998,622370.96577,-954233.5670999999,-729026.181
1738157945.1797895,6,-1602773.7477,1787410.8763200003,796032.4491999999,622411.24086,-954295.3177999998,-729073.358
1738157945.6798277,7,-1602877.4602500002,1787526.5364,796083.9589999999,622451.51595,-954357.0684999998,-729120.5349999999
1738157946.1795976,8,-1602981.1727999998,1787642.1964800002,796135.4687999999,622491.7910399999,-954418.8191999999,-729167.7119999999
1738157946.679889,9,-1603084.88535,1787757.8565600002,796186.9785999998,622532.06613,-954480.5698999999,-729214.889
1738157947.1798286,10,-1603188.5979000002,1787873.5166400003,796238.4883999999,622572.3412200001,-954542.3205999999,-729262.0660000001
